"","Species","Site","Plot","Tree","Sample","Volume","BranchDryMass","Diameter","Notes_WD","WD","Flag_WD","Branchtag","Treetag","Plottag","Sitetag","Lat","Lon","StandBA","TreeDBH","pAI","AI","pAIscaled","pPPT","PPT","pPPTscaled","pPET","PET","pPETscaled","pMD","MD","pMDscaled","Stem_Di","Stem_Length","Stem_wet","Leaf_wet","Leaf_dry","Stem_dry","Notes_LDMC","LDMC","Flag_LDMC","nleaves","tot_area","avg_area","median_area","max_area","min_area","avg_width","avg_height","avg_major","avg_minor","avg_circ","avg_Feret","avg_FeretAngle","avg_AR","avg_Round","avg_Solidity","nscans","SLA","LMA","Al_As","Flag_Area","Loc","Tot_dry","nBranches","Herbivory","Scars","New_Leaves","AIscaled","PETscaled","PPTscaled","MDscaled","Stem_Di_corrected"
"244","COCA","LP","B",5,"1",2.46,1.4209,6.4,"",0.577601626,0,"COCA-LP-B-5-1","COCA-LP-B-5","COCA-LP-B","COCA-LP",-33.28417,116.32838,NA,22,0.5797,0.580233333333333,0.216061477574027,788.9717,789.308566666667,0.372474893220465,1361,1360.33333333333,0.126599881480496,572.0283,571.024766666667,-0.24081509756348,1.305,9.2,NA,1.838,0.9073,0.135,"",0.4936343852,0,3,52.719,17.573,18.935,19.249,14.535,9.288,4.032,7.826,2.84966666666667,0.374,9.95066666666667,74.7023333333333,2.75333333333333,0.364,0.893666666666667,1,58.105367574121,0.0172101140006449,39.4156840169456,0,"WA",1.0423,NA,"",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.305
"245","COCA","LP","B",5,"2",2.19,1.4498,7,"",0.662009132,0,"COCA-LP-B-5-2","COCA-LP-B-5","COCA-LP-B","COCA-LP",-33.28417,116.32838,NA,22,0.5797,0.580233333333333,0.216061477574027,788.9717,789.308566666667,0.372474893220465,1361,1360.33333333333,0.126599881480496,572.0283,571.024766666667,-0.24081509756348,1.47,11,NA,2.738,1.3951,0.1994,"",0.5095325055,0,8,75.681,9.460125,7.736,21.774,0.241,4.987625,3.200125,4.925875,1.7735,0.304125,6.05175,124.579875,3.051375,0.35,0.81225,1,54.2477241774783,0.0184339530397326,44.5938655063282,0,"WA",1.5945,NA,"LIGHT",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.47
"246","COCA","LP","B",5,"3",3.34,1.8074,6.8,"",0.541137725,0,"COCA-LP-B-5-3","COCA-LP-B-5","COCA-LP-B","COCA-LP",-33.28417,116.32838,NA,22,0.5797,0.580233333333333,0.216061477574027,788.9717,789.308566666667,0.372474893220465,1361,1360.33333333333,0.126599881480496,572.0283,571.024766666667,-0.24081509756348,1.755,16,NA,3.146,1.6572,0.2846,"",0.5267641449,0,5,86.443,17.2886,18.846,23.359,3.624,9.773,4.0496,7.634,2.705,0.2458,10.2324,80.4656,2.732,0.3808,0.7998,1,52.1620806179097,0.0191710144256909,35.7353891899469,0,"WA",1.9418,NA,"LIGHT",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.755
"247","COCA","LP","C",1,"1",1.29,0.7784,4.4,"",0.603410853,0,"COCA-LP-C-1-1","COCA-LP-C-1","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,54,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,2.06,35,NA,6.808,2.9165,0.6921,"1/3 YOUNG LEAVES",0.428393067,1,12,220.449,18.37075,20.4575,36.233,1.22,6.3765,5.57366666666667,6.92433333333333,2.98516666666667,0.345833333333333,8.6015,70.96725,2.97941666666667,0.406,0.848083333333333,2,75.5868335333448,0.0132298173273637,66.1449389058179,0,"WA",3.6086,NA,"LIGHT",NA,1,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,2.06
"248","COCA","LP","C",1,"2",3.33,1.6986,5.5,"",0.51009009,0,"COCA-LP-C-1-2","COCA-LP-C-1","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,54,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.315,3.7,NA,2.825,1.3482,0.0796,"",0.4772389381,0,2,82.569,41.2845,41.2845,54.26,28.309,13.437,5.8515,10.3685,4.9415,0.3085,13.611,8.1105,2.1035,0.4755,0.7905,1,61.243880729862,0.0163281619009556,60.7978814881037,0,"WA",1.4278,NA,"MID",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.315
"249","COCA","LP","C",1,"3",2.44,1.2645,6,"",0.518237705,0,"COCA-LP-C-1-3","COCA-LP-C-1","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,54,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.23,9.2,NA,3.057,1.4201,0.1397,"",0.4645403991,0,4,91.642,22.9105,22.5145,26.099,20.514,8.281,5.38875,7.551,3.874,0.37275,9.54425,75.28875,1.97475,0.5165,0.84725,1,64.5320752059714,0.01549616987844,77.1271463524991,0,"WA",1.5598,NA,"LIGHT",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.23
"250","COCA","LP","C",2,"1",3.9,2.0175,6.5,"",0.517307692,0,"COCA-LP-C-2-1","COCA-LP-C-2","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,18,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,0.745,12.2,NA,2.619,1.3455,0.1523,"",0.5137457045,0,3,83.317,27.7723333333333,27.01,29.772,26.535,11.6946666666667,4.55433333333333,8.68966666666667,4.07766666666667,0.355,11.7303333333333,119.610666666667,2.137,0.473,0.843,1,61.9227053140097,0.0161491652363863,191.136665708335,0,"WA",1.4978,NA,"",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,0.745
"251","COCA","LP","C",2,"2",4.15,2.228,7,"",0.53686747,0,"COCA-LP-C-2-2","COCA-LP-C-2","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,18,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.785,18,NA,4.623,2.2641,0.3389,"",0.4897469176,0,6,138.8,23.1333333333333,24.0255,28.189,14.681,9.2235,6.8735,8.5625,3.44833333333333,0.329833333333333,11.7463333333333,106.514666666667,2.50233333333333,0.422833333333333,0.825,1,61.3047126893688,0.0163119596541787,55.46716288198,0,"WA",2.603,NA,"LIGHT",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.785
"252","COCA","LP","C",2,"3",3.24,1.7408,6.8,"",0.537283951,0,"COCA-LP-C-2-3","COCA-LP-C-2","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,18,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.14,14,NA,3.088,1.5151,0.163,"",0.4906411917,0,5,105.187,21.0374,18.995,30.102,12.281,9.6406,4.8252,8.201,3.1866,0.2756,10.76,56.998,2.5866,0.391,0.8484,1,69.4257804765362,0.0144038712008138,103.056477373491,0,"WA",1.6781,NA,"MID",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.14
"253","COCA","LP","C",3,"1",3,1.9106,5.25,"",0.636866667,0,"COCA-LP-C-3-1","COCA-LP-C-3","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,34,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.23,14,NA,2.704,1.3516,0.1617,"",0.499852071,0,4,93.967,23.49175,24.417,29.1,16.033,11.30075,4.38525,8.67975,3.4335,0.32975,11.332,2.78275,2.53475,0.40575,0.79625,1,69.5227878070435,0.0143837730267009,79.0838977903721,0,"WA",1.5133,NA,"",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.23
"254","COCA","LP","C",3,"2",3.75,2.0372,6.5,"",0.543253333,0,"COCA-LP-C-3-2","COCA-LP-C-3","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,34,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,2.28,19,NA,6.596,3.4864,0.4467,"",0.5285627653,0,6,213.726,35.621,35.2995,52.531,17.387,8.66766666666667,7.36916666666667,9.37583333333333,4.75633333333333,0.4755,11.1493333333333,108.7705,1.94483333333333,0.556166666666667,0.925166666666667,1,61.302776502983,0.0163124748509774,52.3492653158819,0,"WA",3.9331,NA,"",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,2.28
"255","COCA","LP","C",3,"3",3.11,1.8303,5.25,"",0.5885209,0,"COCA-LP-C-3-3","COCA-LP-C-3","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,34,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.81,17,NA,4.973,2.5141,0.3309,"",0.5055499698,0,8,153.406,19.17575,19.2375,27.43,8.273,5.42225,6.53425,6.98725,3.40525,0.47425,8.27525,98.450875,2.0165,0.526,0.9345,1,61.0182570303488,0.016388537606091,59.6222173716829,0,"WA",2.845,NA,"",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.81
"256","COCA","LP","C",4,"1",2.53,1.3029,5.05,"",0.514980237,0,"COCA-LP-C-4-1","COCA-LP-C-4","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,72,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.425,11.4,NA,2.718,0.9768,0.1503,"YOUNG LEAVES",0.3593818985,1,4,92.58,23.145,22.6095,34.865,12.496,8.905,4.76875,7.03925,4.02125,0.3785,9.44025,91.54575,1.7415,0.5815,0.8345,1,94.7788697788698,0.010550874918989,58.0510895087052,0,"WA",1.1271,NA,"",NA,1,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.425
"257","COCA","LP","C",4,"2",2.03,1.0204,6,"",0.502660099,0,"COCA-LP-C-4-2","COCA-LP-C-4","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,72,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.765,20.7,NA,3.466,1.316,0.2633,"1/2 YOUNG LEAVES",0.3796884016,1,6,112.5,18.75,19.8715,27.464,11.11,7.25066666666667,5.79416666666667,7.079,3.342,0.393166666666667,9.20783333333333,60.542,2.20066666666667,0.478166666666667,0.857166666666667,1,85.4863221884498,0.0116977777777778,45.9818065803994,0,"WA",1.5793,NA,"MID",NA,1,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.765
"258","COCA","LP","C",4,"3",3.21,1.5419,6.5,"",0.480342679,0,"COCA-LP-C-4-3","COCA-LP-C-4","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,72,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.255,12.6,NA,6.016,2.7538,0.2002,"",0.4577460106,0,7,203.429,29.0612857142857,31.272,57.352,11.261,8.43957142857143,6.97328571428571,8.07414285714286,4.31771428571429,0.388428571428571,10.5274285714286,117.195428571429,1.89242857142857,0.541285714285714,0.828571428571429,1,73.872104001743,0.0135369096834768,164.455476294669,0,"WA",2.954,NA,"MID",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.255
"259","COCA","LP","C",5,"1",3.29,1.745,6,"",0.530395137,0,"COCA-LP-C-5-1","COCA-LP-C-5","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,16,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.755,20.5,NA,5.739,2.7292,0.2717,"SOME SMALL YOUNG LEAVES",0.4755532323,0,11,169.01,15.3645454545455,8.933,38.034,0.377,5.65227272727273,4.67681818181818,5.75072727272727,2.597,0.341818181818182,7.20981818181818,65.6217272727273,2.46518181818182,0.441181818181818,0.799181818181818,1,61.9265718891983,0.0161481569137921,69.8684465716474,0,"WA",3.0009,NA,"",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.755
"260","COCA","LP","C",5,"2",2.33,1.2176,5.1,"",0.522575107,0,"COCA-LP-C-5-2","COCA-LP-C-5","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,16,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,1.645,16.1,NA,5.281,2.5589,0.2414,"",0.484548381,0,3,155.051,51.6836666666667,47.947,61.059,46.045,13.6573333333333,8.38866666666667,12.374,5.356,0.401666666666667,15.7253333333333,26.4203333333333,2.331,0.447666666666667,0.895333333333333,1,60.5928328578686,0.0165036020406189,72.9567861183164,0,"WA",2.8003,NA,"LIGHT",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,1.645
"261","COCA","LP","C",5,"3",2.89,1.5528,6.75,"",0.537301038,0,"COCA-LP-C-5-3","COCA-LP-C-5","COCA-LP-C","COCA-LP",-33.2808,116.33977,NA,16,0.5775,0.580233333333333,0.208256591215701,785.9775,789.308566666667,0.363127774217362,1361,1360.33333333333,0.126599881480496,575.0225,571.024766666667,-0.233680225003086,0.905,6.6,NA,1.792,0.8466,0.0606,"",0.4724330357,0,2,50.977,25.4885,25.4885,27.322,23.655,7.8535,5.747,7.855,4.1285,0.504,9.416,65.9155,1.908,0.5255,0.912,1,60.2137963619183,0.0166074896521961,79.2501408016969,0,"WA",0.9072,NA,"",NA,0,0.218033405444164,0.122208774101141,0.373640275721377,-0.243243035748573,0.905
"262","COCA","MIDG","A",1,"1",1.77,1.0944,6,"",0.618305085,0,"COCA-MIDG-A-1-1","COCA-MIDG-A-1","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,53,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.075,8.2,NA,2.09,1.0066,0.2001,"",0.4816267943,0,4,46.274,11.5685,10.3485,22.032,3.545,7.192,4.486,5.9515,2.333,0.239,7.796,80.5105,3.072,0.37925,0.61425,1,45.9705940790781,0.0217530362622639,50.9850724787508,0,"WA",1.2067,NA,"MID",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.075
"263","COCA","MIDG","A",1,"2",2.1,1.2501,5.9,"",0.595285714,0,"COCA-MIDG-A-1-2","COCA-MIDG-A-1","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,53,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,0.99,9.8,NA,2,0.6838,0.0901,"SOME YOUNG LEAVES",0.3419,1,10,50.532,5.0532,1.1845,19.132,0.043,3.8552,2.1337,3.1907,1.2832,0.2323,4.1591,109.801,3.8641,0.3532,0.683,1,73.8988008189529,0.0135320193144938,65.6476260197702,0,"WA",0.7739,NA,"",5,1,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,0.99
"264","COCA","MIDG","A",1,"3",2.08,1.1666,5,"",0.560865385,0,"COCA-MIDG-A-1-3","COCA-MIDG-A-1","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,53,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,NA,15.3,NA,3.206,1.0215,0.2344,"YOUNG LEAVES",0.318621335,1,8,76.434,9.55425,6.8915,25.321,0.917,7.3595,2.381,5.23875,1.92275,0.209625,7.4595,68.744375,3.425875,0.33475,0.720125,1,74.8252569750367,0.01336447130858,NA,0,"WA",1.2559,NA,"",0,1,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,NA
"265","COCA","MIDG","A",2,"1",1.14,0.6692,3.5,"",0.587017544,0,"COCA-MIDG-A-2-1","COCA-MIDG-A-2","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,28.42534081,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,0.78,3.8,NA,1.499,0.5151,0.0369,"YOUNG LEAVES",0.3436290861,1,3,43.703,14.5676666666667,8.932,33.126,1.645,6.54266666666667,4.038,4.667,3.07033333333333,0.248,6.74966666666667,13.9636666666667,1.74866666666667,0.604666666666667,0.688,1,84.8437196660843,0.011786376221312,91.4629009977876,0,"WA",0.552,NA,"",0,1,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,0.78
"266","COCA","MIDG","A",2,"2",1.97,1.0823,4.6,"",0.549390863,0,"COCA-MIDG-A-2-2","COCA-MIDG-A-2","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,28.42534081,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,0.705,3.1,NA,1.636,0.5131,0.0287,"young leaves",0.3136308068,1,2,55.148,27.574,27.574,28.131,27.017,11.485,4.9595,8.4785,4.1565,0.322,11.792,89.9835,2.058,0.4935,0.8405,1,107.480023387254,0.00930405454413578,141.277974631854,0,"WA",0.5418,NA,"",0,1,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,0.705
"267","COCA","MIDG","A",2,"3",2.19,1.2583,4.5,"",0.57456621,0,"COCA-MIDG-A-2-3","COCA-MIDG-A-2","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,28.42534081,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.49,17.1,NA,7.25,2.6017,0.2614,"MOSTLY YOUNG LEAVES",0.3588551724,1,10,216.041,21.6041,24.8075,33.805,3.138,8.6948,5.1452,7.3037,3.532,0.3438,9.7734,80.9713,2.1709,0.4803,0.8203,1,83.0383979705577,0.01204262153943,123.904354442354,0,"WA",2.8631,NA,"LIGHT",1,1,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.49
"268","COCA","MIDG","A",3,"1",2.44,1.3544,5.4,"",0.555081967,0,"COCA-MIDG-A-3-1","COCA-MIDG-A-3","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,8,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.35,12.1,NA,2.398,1.1813,0.1225,"",0.492618849,0,5,73.776,14.7552,17.424,21.219,6.137,8.7458,3.5668,6.98,2.5672,0.3044,8.9994,168.3976,2.771,0.3668,0.7682,1,62.4532294929315,0.016011982216439,51.5430952554054,0,"WA",1.3038,NA,"LIGHT",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.35
"269","COCA","MIDG","A",3,"2",3.72,2.0876,7,"",0.561182796,0,"COCA-MIDG-A-3-2","COCA-MIDG-A-3","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,8,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,2.405,26.9,NA,3.575,1.6652,0.7341,"",0.4657902098,0,5,100.215,20.043,17.045,37.059,10.619,10.5586,4.5152,8.0746,3.0568,0.2652,10.7276,87.167,2.7194,0.3992,0.7104,1,60.1819601249099,0.0166162750087312,22.0610153428904,0,"WA",2.3993,NA,"MID",9,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,2.405
"270","COCA","MIDG","A",3,"3",0.723,0.4049,3,"",0.560027663,0,"COCA-MIDG-A-3-3","COCA-MIDG-A-3","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,8,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.235,14,NA,3.458,1.5561,0.1315,"",0.45,0,6,113.288,18.8813333333333,21.8955,24.306,9.759,10.8708333333333,3.36483333333333,8.19966666666667,2.86083333333333,0.2585,10.942,62.2586666666667,2.83583333333333,0.359833333333333,0.825166666666667,1,72.8025191183086,0.0137357884330203,94.5742534752604,0,"WA",1.6876,NA,"LIGHT",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.235
"271","COCA","MIDG","A",4,"1",2.57,1.3625,5.9,"",0.530155642,0,"COCA-MIDG-A-4-1","COCA-MIDG-A-4","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,21,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.035,3.1,NA,1.431,0.6807,0.0333,"",0.4756813417,0,2,43.315,21.6575,21.6575,23.174,20.141,9.7425,5.2065,7.7655,3.547,0.3155,10.7005,24.1285,2.189,0.457,0.8105,1,63.6330248273836,0.0157151102389472,51.4849797693722,0,"WA",0.714,NA,"",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.035
"272","COCA","MIDG","A",4,"2",2.29,1.2913,5,"",0.563886463,0,"COCA-MIDG-A-4-2","COCA-MIDG-A-4","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,21,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.4,10,NA,4.568,2.2668,0.2009,"",0.496234676,0,5,128.361,25.6722,25.789,36.926,15.432,10.5386,5.167,8.3456,3.8698,0.31,10.6458,75.7648,2.202,0.4656,0.7226,1,56.6265219692959,0.0176595694954075,83.3873068565322,0,"WA",2.4677,NA,"MID",3,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.4
"273","COCA","MIDG","A",4,"3",4.42,2.3462,6.5,"",0.53081448,0,"COCA-MIDG-A-4-3","COCA-MIDG-A-4","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,21,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.42,12.2,NA,5.621,2.6359,0.2651,"",0.4689379114,0,6,159.206,26.5343333333333,24.447,37.845,18.272,13.3505,4.48483333333333,9.83866666666667,3.42616666666667,0.234166666666667,13.5138333333333,90.6631666666667,2.8895,0.370666666666667,0.719833333333333,1,60.3991046701316,0.0165565368139392,100.532311790098,0,"WA",2.901,NA,"HEAVY",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.42
"274","COCA","MIDG","A",5,"1",1.84,1.0141,5.1,"",0.551141304,0,"COCA-MIDG-A-5-1","COCA-MIDG-A-5","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,20.5,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,0.955,12.2,NA,2.268,1.0395,0.1059,"",0.4583333333,0,9,63.764,7.08488888888889,8.773,19.666,0.08,5.70477777777778,2.31122222222222,4.43,1.40288888888889,0.162333333333333,5.91866666666667,55.7186666666667,3.79211111111111,0.287444444444444,0.624444444444444,1,61.3410293410293,0.0163023022395082,89.0208500957002,0,"WA",1.1454,NA,"HEAVY",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,0.955
"275","COCA","MIDG","A",5,"2",1.81,1.0445,5.1,"",0.577071823,0,"COCA-MIDG-A-5-2","COCA-MIDG-A-5","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,20.5,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,0.97,6.5,NA,1.898,0.9103,0.0799,"",0.4796101159,0,4,49.814,12.4535,10.9545,27.723,0.182,5.5605,2.821,4.68075,1.99925,0.2935,5.8045,70.1405,2.9965,0.3575,0.80275,1,54.7226189168406,0.0182739792026338,67.4110163740911,0,"WA",0.9902,NA,"HEAVY",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,0.97
"276","COCA","MIDG","A",5,"3",2.35,1.3469,5.9,"",0.573148936,0,"COCA-MIDG-A-5-3","COCA-MIDG-A-5","COCA-MIDG-A","COCA-MIDG",-32.23312,116.13979,NA,20.5,0.8441,0.8402,1.1540669108201,1120.9648,1118.29346666667,1.40887159815301,1328,1331,-0.102237647156738,207.0352,212.706533333333,-1.11055634862333,1.28,13,NA,2.854,1.2726,0.1364,"SOME NEW LEAVES",0.4459004905,1,11,87.337,7.93972727272727,4.013,21.281,0.141,5.93872727272727,2.10272727272727,4.48,1.636,0.239272727272727,6.05818181818182,41.6091818181818,3.53527272727273,0.331272727272727,0.720454545454545,1,68.6287914505736,0.0145711439596047,67.8736583339965,0,"WA",1.409,NA,"",0,1,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.28
"277","COCA","MIDG","B",1,"1",3.75,2.3571,7,"7.7",0.62856,0,"COCA-MIDG-B-1-1","COCA-MIDG-B-1","COCA-MIDG-B","COCA-MIDG",-32.23851,116.14604,NA,38.5,0.8412,0.8402,1.14377865152958,1117.9548,1118.29346666667,1.39947515563102,1329,1331,-0.0953031765919735,211.0452,212.706533333333,-1.10100092848867,0.905,2.5,NA,1.08,0.5329,0.0267,"",0.4934259259,0,2,33.328,16.664,16.664,18.121,15.207,9.768,3.9665,8.022,2.645,0.31,10.305,94.0205,3.033,0.332,0.8605,1,62.5408144117095,0.0159895583293327,51.8125564987927,0,"WA",0.5596,NA,"",0,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,0.905
"278","COCA","MIDG","B",1,"2",2.2,1.394,5.6,"5.73",0.633636364,0,"COCA-MIDG-B-1-2","COCA-MIDG-B-1","COCA-MIDG-B","COCA-MIDG",-32.23851,116.14604,NA,38.5,0.8412,0.8402,1.14377865152958,1117.9548,1118.29346666667,1.39947515563102,1329,1331,-0.0953031765919735,211.0452,212.706533333333,-1.10100092848867,1.16,7.9,NA,2.86,1.4577,0.1157,"",0.5096853147,0,5,85.608,17.1216,14.541,25.233,12.428,11.1046,3.247,8.7062,2.4884,0.2394,11.197,138.992,3.5922,0.2914,0.8172,1,58.7281333607738,0.0170276142416597,81.0067670287091,0,"WA",1.5734,NA,"MID",2,0,1.14035404019718,-0.0812689220318465,1.40064418158493,-1.09713201280364,1.16
